Time (s),Cart Position (m),Cart Velocity (m/s),Pole Angle (rad),Pole Angular Velocity (rad/s),Control Input (N),Q0,Q1,Q2,Q3,R
1740036680.6821,0.0162,-0.0076,-0.0060,0.0214,-0.0506,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.6920,0.0161,-0.0074,-0.0058,0.0204,-0.0560,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.7020,0.0161,-0.0090,-0.0056,0.0219,0.0362,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.7120,0.0160,-0.0089,-0.0054,0.0207,0.0425,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.7221,0.0159,-0.0082,-0.0053,0.0191,0.0100,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.7321,0.0158,-0.0074,-0.0051,0.0171,-0.0266,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.7422,0.0158,0.0174,-0.0050,-0.0211,-1.3731,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.7521,0.0159,0.0063,-0.0051,-0.0050,-0.8460,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.7624,0.0159,0.0010,-0.0051,0.0023,-0.5973,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.7721,0.0161,0.0101,-0.0052,-0.0121,-1.1685,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.7821,0.0162,0.0421,-0.0054,-0.0608,-2.9632,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.7920,0.0166,0.0435,-0.0060,-0.0635,-3.2369,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.8020,0.0169,0.0516,-0.0065,-0.0764,-3.8616,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.8121,0.0173,0.0197,-0.0070,-0.0294,-2.3340,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.8221,0.0174,0.0228,-0.0072,-0.0349,-2.5978,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.8321,0.0180,0.0604,-0.0082,-0.0922,-4.9313,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.8420,0.0185,0.0514,-0.0089,-0.0798,-4.7140,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.8520,0.0188,0.0129,-0.0094,-0.0233,-2.8528,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.8621,0.0188,0.0039,-0.0094,-0.0103,-2.4157,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.8721,0.0190,0.0023,-0.0098,-0.0096,-2.5153,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.8821,0.0189,-0.0089,-0.0097,0.0058,-1.9881,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.8921,0.0189,-0.0143,-0.0097,0.0129,-1.7401,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.9021,0.0187,-0.0225,-0.0095,0.0244,-1.3186,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.9120,0.0184,-0.0327,-0.0092,0.0381,-0.7714,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.9221,0.0181,-0.0434,-0.0088,0.0528,-0.1675,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.9321,0.0175,-0.0491,-0.0081,0.0598,0.2291,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.9420,0.0170,-0.0741,-0.0075,0.0959,1.6574,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.9520,0.0161,-0.0713,-0.0063,0.0902,1.7260,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.9621,0.0155,-0.0956,-0.0056,0.1257,3.1821,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.9721,0.0145,-0.0867,-0.0042,0.1112,2.9937,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.9821,0.0137,-0.1098,-0.0032,0.1449,4.4618,11.1111,0.2500,25.0000,0.2500,0.0044
1740036680.9921,0.0131,-0.0858,-0.0024,0.1085,3.3497,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.0021,0.0125,-0.1253,-0.0017,0.1673,5.6456,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.0121,0.0111,-0.1024,0.0002,0.1323,4.8817,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.0221,0.0102,-0.1172,0.0013,0.1542,5.9531,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.0321,0.0087,-0.1176,0.0034,0.1545,6.5238,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.0421,0.0077,-0.1222,0.0046,0.1617,7.1120,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.0520,0.0068,-0.0619,0.0057,0.0716,4.1981,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.0621,0.0064,-0.0763,0.0062,0.0938,5.1322,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.0721,0.0058,-0.0334,0.0068,0.0302,3.0298,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.0821,0.0056,-0.0535,0.0070,0.0614,4.2120,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.0921,0.0051,-0.0518,0.0075,0.0595,4.2964,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.1022,0.0048,-0.0563,0.0079,0.0669,4.6723,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.1121,0.0043,-0.0301,0.0085,0.0287,3.5000,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.1221,0.0041,-0.0256,0.0086,0.0232,3.3550,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.1321,0.0040,0.0012,0.0086,-0.0157,1.9904,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.1421,0.0040,0.0048,0.0084,-0.0198,1.7991,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.1521,0.0042,0.0182,0.0081,-0.0386,1.0689,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.1621,0.0042,0.0209,0.0080,-0.0424,0.9086,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.1721,0.0045,0.0199,0.0074,-0.0390,0.8948,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.1821,0.0048,0.0330,0.0069,-0.0574,0.1318,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.1921,0.0050,0.0326,0.0065,-0.0561,0.1005,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.2022,0.0054,0.0476,0.0059,-0.0773,-0.8110,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.2120,0.0059,0.0473,0.0051,-0.0759,-0.9654,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.2221,0.0063,0.0457,0.0044,-0.0726,-1.0155,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.2320,0.0068,0.0424,0.0036,-0.0667,-1.0137,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.2421,0.0072,0.0366,0.0030,-0.0574,-0.8264,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.2521,0.0075,0.0285,0.0025,-0.0446,-0.4969,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.2621,0.0078,0.0254,0.0021,-0.0396,-0.4179,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.2720,0.0080,0.0210,0.0017,-0.0325,-0.2564,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.2820,0.0082,0.0203,0.0014,-0.0312,-0.2845,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.2921,0.0084,0.0192,0.0012,-0.0294,-0.2745,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.3021,0.0085,0.0159,0.0009,-0.0241,-0.1621,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.3121,0.0087,0.0139,0.0007,-0.0209,-0.1023,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.3221,0.0088,0.0147,0.0005,-0.0220,-0.1945,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.3320,0.0090,0.0126,0.0003,-0.0187,-0.1276,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.3421,0.0091,0.0019,0.0001,-0.0025,0.4095,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.3520,0.0091,0.0050,0.0001,-0.0072,0.2300,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.3621,0.0091,0.0055,0.0001,-0.0079,0.1984,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.3721,0.0092,0.0073,-0.0001,-0.0106,0.0700,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.3821,0.0093,0.0053,-0.0002,-0.0075,0.1510,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.3921,0.0093,0.0060,-0.0002,-0.0086,0.0984,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.4025,0.0094,0.0066,-0.0003,-0.0096,0.0339,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.4121,0.0095,0.0067,-0.0004,-0.0097,0.0026,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.4221,0.0095,0.0110,-0.0005,-0.0161,-0.2564,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.4321,0.0097,0.0106,-0.0007,-0.0157,-0.2945,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.4423,0.0097,0.0109,-0.0009,-0.0161,-0.3458,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.4523,0.0099,0.0104,-0.0010,-0.0155,-0.3726,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.4621,0.0100,0.0222,-0.0012,-0.0333,-1.0543,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.4720,0.0101,0.0131,-0.0014,-0.0197,-0.6442,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.4821,0.0103,0.0236,-0.0016,-0.0357,-1.2682,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.4921,0.0104,0.0160,-0.0018,-0.0244,-0.9231,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.5020,0.0105,0.0079,-0.0020,-0.0125,-0.5537,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.5121,0.0106,0.0031,-0.0021,-0.0056,-0.3342,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.5221,0.0106,0.0167,-0.0022,-0.0263,-1.1025,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.5321,0.0107,0.0103,-0.0023,-0.0168,-0.8063,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.5420,0.0108,0.0284,-0.0025,-0.0443,-1.8423,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.5521,0.0112,0.0241,-0.0030,-0.0382,-1.7804,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.5620,0.0114,0.0352,-0.0034,-0.0552,-2.4846,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.5720,0.0117,0.0255,-0.0040,-0.0410,-2.1559,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.5821,0.0119,0.0249,-0.0043,-0.0406,-2.2372,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.5921,0.0121,0.0186,-0.0046,-0.0315,-2.0139,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.6021,0.0122,-0.0001,-0.0048,-0.0042,-1.1012,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.6121,0.0122,-0.0085,-0.0048,0.0076,-0.6895,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.6221,0.0121,-0.0117,-0.0047,0.0117,-0.5317,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.6320,0.0119,-0.0139,-0.0045,0.0144,-0.4169,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.6421,0.0118,-0.0164,-0.0044,0.0174,-0.2844,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.6521,0.0116,-0.0177,-0.0042,0.0187,-0.2060,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.6621,0.0114,-0.0276,-0.0040,0.0329,0.3426,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.6721,0.0111,-0.0285,-0.0036,0.0336,0.4481,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.6821,0.0108,-0.0428,-0.0033,0.0545,1.2710,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.6921,0.0106,-0.0345,-0.0030,0.0415,0.8861,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.7020,0.0103,-0.0406,-0.0026,0.0502,1.2749,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.7121,0.0098,-0.0418,-0.0020,0.0515,1.4853,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.7221,0.0094,-0.0560,-0.0015,0.0724,2.3461,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.7321,0.0089,-0.0353,-0.0009,0.0409,1.3618,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.7420,0.0086,-0.0513,-0.0006,0.0648,2.3067,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.7521,0.0082,-0.0312,-0.0001,0.0343,1.3412,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.7625,0.0080,-0.0229,0.0001,0.0219,0.9427,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.7721,0.0078,-0.0184,0.0003,0.0151,0.7577,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.7821,0.0076,-0.0210,0.0004,0.0190,0.9241,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.7932,0.0075,-0.0145,0.0005,0.0093,0.6049,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.8023,0.0074,-0.0079,0.0006,-0.0005,0.2642,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.8120,0.0073,-0.0046,0.0005,-0.0054,0.0748,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.8221,0.0073,0.0094,0.0005,-0.0264,-0.7014,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.8321,0.0074,0.0041,0.0003,-0.0183,-0.4668,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.8421,0.0074,0.0274,0.0000,-0.0532,-1.7729,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.8520,0.0076,0.0124,-0.0004,-0.0306,-1.0775,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.8621,0.0077,0.0070,-0.0005,-0.0224,-0.8319,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.8721,0.0077,0.0009,-0.0007,-0.0133,-0.5520,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.8821,0.0077,0.0421,-0.0009,-0.0752,-2.8225,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.8921,0.0080,0.0183,-0.0014,-0.0395,-1.7036,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.9021,0.0082,0.0591,-0.0018,-0.1008,-4.0112,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.9120,0.0086,0.0320,-0.0024,-0.0602,-2.7359,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.9221,0.0089,0.0913,-0.0031,-0.1495,-6.1197,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.9321,0.0096,0.0399,-0.0042,-0.0725,-3.6693,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.9422,0.0099,0.0662,-0.0048,-0.1125,-5.2665,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.9521,0.0106,0.0496,-0.0059,-0.0880,-4.7280,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.9621,0.0108,0.0258,-0.0063,-0.0526,-3.5862,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.9721,0.0111,0.0130,-0.0070,-0.0344,-3.1421,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.9820,0.0112,0.0318,-0.0073,-0.0637,-4.2802,11.1111,0.2500,25.0000,0.2500,0.0044
1740036681.9921,0.0113,0.0008,-0.0076,-0.0180,-2.7655,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.0021,0.0112,0.0104,-0.0077,-0.0334,-3.3654,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.0120,0.0112,-0.0159,-0.0078,0.0050,-2.0549,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.0221,0.0110,-0.0178,-0.0076,0.0065,-1.9942,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.0320,0.0107,-0.0322,-0.0075,0.0271,-1.2429,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.0421,0.0103,-0.0374,-0.0071,0.0338,-0.9480,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.0521,0.0099,-0.0430,-0.0068,0.0409,-0.6220,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.0621,0.0094,-0.0615,-0.0063,0.0676,0.4357,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.0720,0.0088,-0.0553,-0.0056,0.0571,0.2005,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.0820,0.0083,-0.0825,-0.0050,0.0970,1.7604,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.0921,0.0074,-0.0814,-0.0040,0.0944,1.9298,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.1023,0.0069,-0.0875,-0.0034,0.1030,2.3659,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.1121,0.0059,-0.0799,-0.0022,0.0908,2.2265,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.1221,0.0051,-0.1125,-0.0014,0.1392,4.1697,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.1321,0.0047,-0.0974,-0.0009,0.1164,3.4799,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.1421,0.0036,-0.1066,0.0003,0.1298,4.2640,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.1520,0.0024,-0.0930,0.0018,0.1089,3.9167,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.1621,0.0019,-0.0722,0.0024,0.0778,2.9472,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.1720,0.0013,-0.0431,0.0030,0.0344,1.5504,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.1820,0.0009,-0.0805,0.0033,0.0908,3.6556,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.1921,-0.0000,-0.0756,0.0043,0.0837,3.6862,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.2021,-0.0006,-0.0709,0.0050,0.0772,3.6206,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.2121,-0.0012,-0.0400,0.0055,0.0314,2.1300,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.2221,-0.0015,-0.0673,0.0057,0.0731,3.7015,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.2320,-0.0020,-0.0360,0.0062,0.0268,2.1830,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.2420,-0.0023,-0.0493,0.0064,0.0478,2.9938,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.2520,-0.0027,-0.0243,0.0067,0.0111,1.7675,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.2623,-0.0028,-0.0141,0.0067,-0.0035,1.2615,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.2720,-0.0032,-0.0424,0.0070,0.0397,2.9051,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.2820,-0.0035,-0.0626,0.0073,0.0710,4.1207,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.2921,-0.0040,-0.0283,0.0078,0.0205,2.4446,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.3022,-0.0041,-0.0163,0.0078,0.0032,1.8525,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.3121,-0.0042,0.0007,0.0077,-0.0211,0.9730,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.3221,-0.0042,-0.0228,0.0075,0.0155,2.2455,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.3320,-0.0043,-0.0083,0.0075,-0.0054,1.5209,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.3421,-0.0044,-0.0286,0.0075,0.0261,2.6469,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.3521,-0.0047,-0.0214,0.0078,0.0164,2.4140,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.3622,-0.0048,-0.0078,0.0079,-0.0032,1.7368,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.3721,-0.0057,-0.0824,0.0090,0.1100,6.1084,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.3820,-0.0063,-0.0664,0.0097,0.0872,5.5232,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.3921,-0.0067,-0.0211,0.0102,0.0205,3.2996,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.4021,-0.0068,-0.0299,0.0103,0.0350,3.8649,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.4120,-0.0071,-0.0108,0.0107,0.0079,3.0197,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.4221,-0.0071,-0.0214,0.0106,0.0254,3.6683,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.4321,-0.0072,0.0018,0.0107,-0.0083,2.5035,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.4421,-0.0071,-0.0078,0.0105,0.0077,3.0618,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.4521,-0.0071,0.0159,0.0104,-0.0263,1.8509,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.4621,-0.0069,0.0252,0.0102,-0.0391,1.3507,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.4722,-0.0066,0.0346,0.0097,-0.0516,0.8145,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.4821,-0.0062,0.0316,0.0091,-0.0453,0.9134,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.4921,-0.0059,0.0369,0.0086,-0.0519,0.5770,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.5032,-0.0057,0.0406,0.0084,-0.0569,0.3524,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.5121,-0.0052,0.0496,0.0077,-0.0689,-0.2456,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.5221,-0.0046,0.0737,0.0069,-0.1036,-1.6683,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.5320,-0.0040,0.0589,0.0061,-0.0803,-1.0302,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.5421,-0.0034,0.0978,0.0053,-0.1376,-3.2754,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.5520,-0.0026,0.0679,0.0041,-0.0917,-1.9160,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.5623,-0.0021,0.0535,0.0035,-0.0693,-1.2743,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.5720,-0.0008,0.2286,0.0017,-0.3314,-11.1213,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.5820,0.0011,0.2147,-0.0010,-0.3096,-11.0543,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.5921,0.0027,0.1196,-0.0033,-0.1664,-6.5535,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.6020,0.0036,0.1463,-0.0046,-0.2066,-8.3434,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.6121,0.0051,0.1140,-0.0067,-0.1583,-7.1823,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.6220,0.0060,0.1489,-0.0080,-0.2115,-9.4463,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.6321,0.0076,0.1177,-0.0102,-0.1653,-8.4040,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.6420,0.0085,0.1412,-0.0114,-0.2018,-10.0781,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.6521,0.0099,0.1045,-0.0135,-0.1479,-8.7336,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.6621,0.0107,0.1246,-0.0146,-0.1798,-10.2074,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.6721,0.0118,0.1035,-0.0161,-0.1494,-9.5714,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.6820,0.0125,0.1227,-0.0172,-0.1805,-11.0180,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.6921,0.0132,0.0326,-0.0183,-0.0474,-6.6021,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.7021,0.0134,0.0629,-0.0185,-0.0955,-8.4444,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.7120,0.0136,-0.0047,-0.0189,0.0033,-5.0838,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.7221,0.0135,0.0171,-0.0187,-0.0323,-6.3622,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.7353,0.0134,-0.0225,-0.0187,0.0251,-4.3613,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.7420,0.0130,-0.0207,-0.0182,0.0193,-4.4884,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.7520,0.0126,-0.0539,-0.0177,0.0665,-2.7445,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.7621,0.0121,-0.0686,-0.0171,0.0863,-1.9194,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.7720,0.0115,-0.0646,-0.0163,0.0774,-2.0943,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.7821,0.0108,-0.0752,-0.0155,0.0906,-1.4477,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.7920,0.0100,-0.0826,-0.0145,0.0992,-0.9401,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.8021,0.0092,-0.0909,-0.0136,0.1095,-0.3784,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.8121,0.0082,-0.1294,-0.0123,0.1653,1.9233,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.8221,0.0069,-0.1409,-0.0107,0.1804,2.8340,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.8323,0.0059,-0.1366,-0.0094,0.1724,2.8676,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.8420,0.0044,-0.1193,-0.0076,0.1442,2.3075,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.8520,0.0031,-0.1140,-0.0060,0.1348,2.3436,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.8621,0.0020,-0.1359,-0.0048,0.1665,3.7794,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.8721,0.0009,-0.1005,-0.0034,0.1124,2.1865,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.8820,-0.0000,-0.1261,-0.0025,0.1501,3.7701,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.8921,-0.0014,-0.1107,-0.0008,0.1263,3.3480,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.9021,-0.0018,-0.0983,-0.0003,0.1074,2.7905,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.9120,-0.0028,-0.0662,0.0006,0.0590,1.2997,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.9221,-0.0035,-0.0986,0.0012,0.1075,3.1853,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.9321,-0.0040,-0.0811,0.0018,0.0813,2.3908,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.9420,-0.0046,-0.1031,0.0024,0.1144,3.7287,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.9520,-0.0056,-0.0667,0.0033,0.0599,2.0242,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.9621,-0.0062,-0.0867,0.0039,0.0902,3.2504,11.1111,0.2500,25.0000,0.2500,0.0044
1740036682.9722,-0.0071,-0.1029,0.0049,0.1148,4.3989,11.1111,0.2500,25.0000,0.2500,0.0044
