Time (s),Cart Position (m),Cart Velocity (m/s),Pole Angle (rad),Pole Angular Velocity (rad/s),Control Input (N)
1740021177.4752,-0.0238,-0.9072,0.0268,1.1811,25.1896
1740021177.4852,-0.0337,-1.1851,0.0397,1.5989,35.0221
1740021177.4952,-0.0445,-0.9446,0.0543,1.2407,29.8629
1740021177.5052,-0.0542,-1.1154,0.0671,1.5016,36.6313
1740021177.5152,-0.0643,-0.8550,0.0805,1.1186,30.8693
1740021177.5252,-0.0726,-0.9144,0.0914,1.2165,34.2362
1740021177.5352,-0.0806,-0.6652,0.1019,0.8551,28.5710
1740021177.5452,-0.0868,-0.6568,0.1099,0.8557,29.6836
1740021177.5552,-0.0924,-0.4401,0.1170,0.5470,24.6449
1740021177.5652,-0.0960,-0.3245,0.1214,0.3908,22.2612
1740021177.5752,-0.0981,-0.1633,0.1238,0.1659,18.2754
1740021177.5852,-0.0988,0.0099,0.1241,-0.0739,13.7597
1740021177.5952,-0.0981,0.1166,0.1226,-0.2144,10.9445
1740021177.6052,-0.0962,0.2747,0.1194,-0.4313,6.4315
1740021177.6152,-0.0931,0.3219,0.1147,-0.4830,4.9540
1740021177.6252,-0.0891,0.5018,0.1088,-0.7331,-0.5540
1740021177.6352,-0.0840,0.4978,0.1015,-0.7095,-0.9029
1740021177.6452,-0.0785,0.6401,0.0937,-0.9053,-5.6050
1740021177.6552,-0.0722,0.5936,0.0849,-0.8199,-4.9334
1740021177.6652,-0.0661,0.6715,0.0765,-0.9221,-7.8992
1740021177.6752,-0.0596,0.6012,0.0677,-0.8036,-6.5876
1740021177.6852,-0.0536,0.6252,0.0598,-0.8278,-7.9777
1740021177.6952,-0.0477,0.5501,0.0521,-0.7045,-6.4589
1740021177.7052,-0.0423,0.5676,0.0452,-0.7216,-7.5976
1740021177.7152,-0.0369,0.4969,0.0385,-0.6072,-6.1381
1740021177.7252,-0.0323,0.4544,0.0329,-0.5366,-5.4051
1740021177.7352,-0.0280,0.3955,0.0280,-0.4421,-4.1185
1740021177.7452,-0.0244,0.3361,0.0241,-0.3479,-2.7203
1740021177.7552,-0.0212,0.3000,0.0210,-0.2894,-1.9304
1740021177.7652,-0.0186,0.2922,0.0185,-0.2744,-1.9178
1740021177.7752,-0.0158,0.2669,0.0159,-0.2332,-1.3931
1740021177.7852,-0.0132,0.2529,0.0138,-0.2093,-1.1660
1740021177.7952,-0.0108,0.2340,0.0118,-0.1784,-0.7723
1740021177.8052,-0.0083,0.2664,0.0099,-0.2249,-1.8986
1740021177.8152,-0.0057,0.2481,0.0078,-0.1953,-1.5614
1740021177.8252,-0.0030,0.3287,0.0054,-0.3147,-4.1755
1740021177.8352,0.0002,0.2990,0.0024,-0.2686,-3.6281
1740021177.8452,0.0036,0.4236,-0.0009,-0.4545,-7.6752
1740021177.8552,0.0077,0.3728,-0.0052,-0.3774,-6.6886
1740021177.8652,0.0120,0.5326,-0.0098,-0.6170,-11.9511
1740021177.8752,0.0170,0.4540,-0.0156,-0.4991,-10.3598
1740021177.8852,0.0221,0.6246,-0.0214,-0.7561,-16.1292
1740021177.8952,0.0275,0.4745,-0.0277,-0.5325,-12.5483
1740021177.9052,0.0323,0.6369,-0.0333,-0.7785,-18.0902
1740021177.9153,0.0382,0.5131,-0.0404,-0.5960,-15.4230
1740021177.9252,0.0436,0.6321,-0.0467,-0.7790,-19.8390
1740021177.9352,0.0493,0.4939,-0.0537,-0.5770,-16.7907
1740021177.9452,0.0545,0.6152,-0.0599,-0.7653,-21.3008
1740021177.9552,0.0601,0.4689,-0.0666,-0.5532,-18.0479
1740021177.9652,0.0648,0.5369,-0.0722,-0.6635,-20.9731
1740021177.9752,0.0695,0.3896,-0.0779,-0.4523,-17.6190
1740021177.9852,0.0733,0.4292,-0.0824,-0.5220,-19.6170
1740021177.9952,0.0770,0.2919,-0.0867,-0.3277,-16.4363
1740021178.0052,0.0798,0.3283,-0.0900,-0.3941,-18.2305
1740021178.0152,0.0821,0.1930,-0.0926,-0.2031,-14.8958
1740021178.0252,0.0839,0.2052,-0.0945,-0.2345,-15.8401
1740021178.0352,0.0854,0.0984,-0.0961,-0.0883,-13.2838
1740021178.0452,0.0861,0.0678,-0.0967,-0.0567,-12.8289
1740021178.0552,0.0863,-0.0292,-0.0965,0.0741,-10.3494
1740021178.0652,0.0858,-0.0729,-0.0955,0.1264,-9.2950
1740021178.0752,0.0847,-0.1345,-0.0939,0.2040,-7.6654
1740021178.0852,0.0830,-0.1994,-0.0914,0.2866,-5.8370
1740021178.0952,0.0808,-0.2351,-0.0883,0.3259,-4.7764
1740021178.1052,0.0781,-0.3174,-0.0845,0.4352,-2.2628
1740021178.1152,0.0748,-0.3276,-0.0801,0.4370,-1.7628
1740021178.1252,0.0711,-0.4469,-0.0751,0.6025,2.0190
1740021178.1352,0.0666,-0.4290,-0.0692,0.5633,1.9128
1740021178.1452,0.0618,-0.5612,-0.0629,0.7498,6.2763
1740021178.1552,0.0564,-0.5129,-0.0557,0.6665,5.4791
1740021178.1652,0.0507,-0.6750,-0.0482,0.8996,10.9141
1740021178.1752,0.0442,-0.5960,-0.0397,0.7720,9.4273
1740021178.1852,0.0378,-0.7571,-0.0313,1.0059,15.0183
1740021178.1952,0.0306,-0.6482,-0.0219,0.8357,12.8214
1740021178.2052,0.0236,-0.8176,-0.0128,1.0845,18.8039
1740021178.2152,0.0160,-0.6830,-0.0028,0.8783,15.9962
1740021178.2252,0.0088,-0.8481,0.0066,1.1235,21.9716
1740021178.2352,0.0009,-0.6915,0.0169,0.8870,18.6225
1740021178.2453,-0.0062,-0.8035,0.0260,1.0555,23.0838
1740021178.2552,-0.0125,-0.6128,0.0341,0.7707,18.5292
1740021178.2652,-0.0184,-0.6347,0.0415,0.8068,20.1983
1740021178.2752,-0.0240,-0.4818,0.0485,0.5819,16.7065
1740021178.2852,-0.0285,-0.4582,0.0539,0.5525,16.8430
1740021178.2952,-0.0325,-0.3290,0.0585,0.3657,13.8088
1740021178.3052,-0.0353,-0.2590,0.0615,0.2687,12.3357
1740021178.3152,-0.0374,-0.1617,0.0634,0.1314,9.9497
1740021178.3252,-0.0384,-0.0538,0.0640,-0.0210,7.0856
1740021178.3352,-0.0386,0.0057,0.0633,-0.1006,5.4985
1740021178.3452,-0.0379,0.1439,0.0614,-0.2979,1.4542
1740021178.3552,-0.0363,0.1626,0.0582,-0.3162,0.7508
1740021178.3652,-0.0341,0.2998,0.0543,-0.5123,-3.5329
1740021178.3752,-0.0311,0.2799,0.0492,-0.4733,-3.3540
1740021178.3852,-0.0280,0.3886,0.0439,-0.6279,-6.9977
1740021178.3952,-0.0242,0.3393,0.0380,-0.5460,-6.1054
1740021178.4052,-0.0207,0.3890,0.0324,-0.6137,-8.0972
1740021178.4152,-0.0171,0.3255,0.0267,-0.5123,-6.7961
1740021178.4252,-0.0141,0.3041,0.0219,-0.4752,-6.6478
1740021178.4352,-0.0116,0.2449,0.0181,-0.3826,-5.2930
1740021178.4452,-0.0096,0.1594,0.0149,-0.2507,-3.0892
1740021178.4552,-0.0082,0.1217,0.0128,-0.1915,-2.1824
1740021178.4652,-0.0075,0.0101,0.0116,-0.0219,1.0082
1740021178.4752,-0.0074,0.0163,0.0114,-0.0295,0.8398
1740021178.4852,-0.0078,-0.1175,0.0119,0.1729,4.8830
1740021178.4952,-0.0089,-0.0977,0.0136,0.1445,4.5576
1740021178.5052,-0.0106,-0.2885,0.0161,0.4323,10.5314
1740021178.5152,-0.0133,-0.2320,0.0202,0.3489,9.4317
1740021178.5252,-0.0161,-0.3756,0.0244,0.5665,14.2458
1740021178.5352,-0.0195,-0.2856,0.0296,0.4338,12.3240
1740021178.5452,-0.0224,-0.3412,0.0340,0.5206,14.6158
1740021178.5552,-0.0254,-0.2396,0.0386,0.3720,12.3151
1740021178.5652,-0.0276,-0.2302,0.0420,0.3628,12.6114
1740021178.5752,-0.0295,-0.1384,0.0450,0.2305,10.4417
1740021178.5852,-0.0303,-0.0396,0.0465,0.0887,7.9065
1740021178.5952,-0.0303,0.0248,0.0469,-0.0012,6.2439
1740021178.6052,-0.0294,0.1629,0.0460,-0.2011,2.2630
1740021178.6152,-0.0276,0.1872,0.0437,-0.2303,1.4560
1740021178.6252,-0.0251,0.3511,0.0404,-0.4689,-3.5805
1740021178.6352,-0.0215,0.3331,0.0357,-0.4349,-3.4550
1740021178.6452,-0.0175,0.5301,0.0303,-0.7240,-9.7589
1740021178.6552,-0.0123,0.4689,0.0234,-0.6261,-8.6782
1740021178.6652,-0.0071,0.6423,0.0163,-0.8812,-14.5390
1740021178.6752,-0.0015,0.5017,0.0087,-0.6660,-11.2544
1740021178.6852,0.0033,0.6035,0.0024,-0.8161,-14.9747
1740021178.6952,0.0089,0.4971,-0.0051,-0.6543,-12.7381
1740021178.7052,0.0140,0.5871,-0.0119,-0.7885,-16.2238
1740021178.7153,0.0194,0.4692,-0.0190,-0.6117,-13.6598
1740021178.7252,0.0237,0.4344,-0.0247,-0.5608,-13.3817
1740021178.7352,0.0275,0.3262,-0.0295,-0.4010,-10.8719
1740021178.7452,0.0302,0.2222,-0.0326,-0.2485,-8.3055
1740021178.7552,0.0321,0.1502,-0.0345,-0.1448,-6.5412
1740021178.7652,0.0329,0.0293,-0.0351,0.0320,-3.1662
1740021178.7752,0.0329,-0.0070,-0.0344,0.0813,-2.1456
1740021178.7852,0.0323,-0.1215,-0.0329,0.2476,1.2759
1740021178.7952,0.0311,-0.1211,-0.0303,0.2416,1.4518
1740021178.8052,0.0293,-0.2717,-0.0271,0.4624,6.1625
1740021178.8152,0.0266,-0.2380,-0.0225,0.4068,5.6167
1740021178.8252,0.0238,-0.3625,-0.0179,0.5893,9.7636
1740021178.8352,0.0204,-0.2987,-0.0123,0.4895,8.4903
1740021178.8452,0.0173,-0.3585,-0.0073,0.5763,10.8202
1740021178.8552,0.0141,-0.2802,-0.0020,0.4564,9.1273
1740021178.8652,0.0112,-0.3274,0.0026,0.5259,11.0761
1740021178.8752,0.0083,-0.2474,0.0073,0.4051,9.3094
1740021178.8853,0.0062,-0.1889,0.0108,0.3175,8.0455
1740021178.8952,0.0048,-0.1258,0.0132,0.2236,6.5176
1740021178.9052,0.0039,-0.0610,0.0149,0.1280,4.8768
1740021178.9152,0.0035,-0.0188,0.0159,0.0666,3.8094
1740021178.9252,0.0038,0.0818,0.0158,-0.0822,0.9123
1740021178.9352,0.0047,0.0968,0.0148,-0.1021,0.4153
1740021178.9452,0.0061,0.2079,0.0132,-0.2662,-2.9945
1740021178.9552,0.0080,0.1753,0.0108,-0.2149,-2.2687
1740021178.9652,0.0102,0.3178,0.0080,-0.4267,-6.7528
1740021178.9752,0.0133,0.2782,0.0039,-0.3650,-6.0494
1740021178.9852,0.0163,0.3772,-0.0002,-0.5121,-9.4411
1740021178.9952,0.0199,0.3127,-0.0049,-0.4143,-8.1178
1740021179.0053,0.0233,0.4206,-0.0095,-0.5759,-11.8681
1740021179.0152,0.0266,0.3220,-0.0140,-0.4281,-9.5340
1740021179.0252,0.0300,0.4015,-0.0185,-0.5484,-12.4768
1740021179.0352,0.0337,0.3144,-0.0235,-0.4193,-10.5838
1740021179.0452,0.0369,0.3740,-0.0278,-0.5110,-12.9498
1740021179.0552,0.0402,0.2826,-0.0324,-0.3770,-10.9181
1740021179.0652,0.0431,0.3252,-0.0362,-0.4448,-12.7581
1740021179.0752,0.0459,0.2352,-0.0400,-0.3141,-10.7202
1740021179.0852,0.0483,0.2708,-0.0432,-0.3727,-12.3071
1740021179.0952,0.0506,0.1853,-0.0464,-0.2500,-10.3461
1740021179.1052,0.0524,0.1977,-0.0488,-0.2750,-11.1848
1740021179.1152,0.0540,0.1197,-0.0510,-0.1646,-9.3542
1740021179.1252,0.0551,0.1256,-0.0526,-0.1805,-9.9156
1740021179.1352,0.0558,0.0538,-0.0537,-0.0797,-8.1305
1740021179.1452,0.0563,0.0681,-0.0545,-0.1088,-8.8558
1740021179.1552,0.0568,0.0108,-0.0552,-0.0307,-7.4765
1740021179.1652,0.0567,-0.0154,-0.0552,0.0004,-6.9358
1740021179.1752,0.0563,-0.0619,-0.0549,0.0620,-5.7503
1740021179.1852,0.0553,-0.1387,-0.0538,0.1687,-3.5775
1740021179.1952,0.0537,-0.1648,-0.0519,0.1994,-2.7969
1740021179.2052,0.0519,-0.1987,-0.0497,0.2421,-1.7449
1740021179.2152,0.0499,-0.2052,-0.0472,0.2441,-1.4557
1740021179.2252,0.0474,-0.2970,-0.0443,0.3741,1.4095
1740021179.2352,0.0445,-0.2865,-0.0406,0.3509,1.3679
1740021179.2452,0.0410,-0.4427,-0.0362,0.5783,6.3244
1740021179.2552,0.0367,-0.4024,-0.0306,0.5112,5.6689
1740021179.2652,0.0322,-0.5359,-0.0249,0.7057,10.1631
1740021179.2752,0.0271,-0.4642,-0.0182,0.5928,8.7532
1740021179.2852,0.0223,-0.5416,-0.0121,0.7049,11.6979
1740021179.2952,0.0173,-0.4531,-0.0056,0.5687,9.8201
1740021179.3052,0.0126,-0.5242,0.0003,0.6733,12.5956
1740021179.3152,0.0084,-0.4163,0.0055,0.5100,10.0448
1740021179.3252,0.0042,-0.4641,0.0107,0.5814,12.0893
1740021179.3352,-0.0000,-0.3732,0.0159,0.4453,10.0779
1740021179.3452,-0.0036,-0.3786,0.0201,0.4547,10.8067
1740021179.3552,-0.0070,-0.2944,0.0241,0.3305,8.8811
1740021179.3652,-0.0099,-0.3246,0.0274,0.3785,10.2548
1740021179.3752,-0.0129,-0.2495,0.0307,0.2691,8.5446
1740021179.3852,-0.0152,-0.2379,0.0332,0.2556,8.6130
1740021179.3952,-0.0172,-0.1720,0.0353,0.1611,7.0508
1740021179.4052,-0.0186,-0.1111,0.0364,0.0747,5.5286
1740021179.4152,-0.0194,-0.0700,0.0368,0.0178,4.4890
1740021179.4252,-0.0200,-0.0431,0.0367,-0.0172,3.8290
1740021179.4352,-0.0202,-0.0144,0.0364,-0.0547,3.0781
1740021179.4452,-0.0204,-0.0188,0.0358,-0.0427,3.2765
1740021179.4552,-0.0204,0.0015,0.0353,-0.0677,2.7496
1740021179.4652,-0.0207,-0.0695,0.0350,0.0439,4.9364
1740021179.4752,-0.0213,-0.0444,0.0354,0.0115,4.3769
1740021179.4852,-0.0222,-0.1704,0.0362,0.2055,8.3161
1740021179.4952,-0.0238,-0.1260,0.0381,0.1437,7.3777
1740021179.5052,-0.0256,-0.2965,0.0404,0.4045,12.8233
1740021179.5152,-0.0284,-0.2231,0.0441,0.2995,11.2730
1740021179.5252,-0.0313,-0.4426,0.0483,0.6343,18.3979
1740021179.5352,-0.0354,-0.3331,0.0541,0.4758,16.0746
1740021179.5452,-0.0392,-0.5115,0.0596,0.7499,22.1996
1740021179.5552,-0.0438,-0.3696,0.0663,0.5445,19.0824
1740021179.5653,-0.0477,-0.5016,0.0722,0.7505,23.9351
1740021179.5752,-0.0513,-0.3186,0.0777,0.4848,19.4824
1740021179.5852,-0.0546,-0.3984,0.0826,0.6145,22.7347
1740021179.5952,-0.0579,-0.2463,0.0878,0.3978,19.2377
1740021179.6052,-0.0602,-0.2740,0.0917,0.4512,20.8643
1740021179.6152,-0.0619,-0.1221,0.0946,0.2356,17.1119
1740021179.6252,-0.0625,-0.0285,0.0962,0.1093,14.9392
1740021179.6352,-0.0622,0.0793,0.0965,-0.0378,12.2096
1740021179.6452,-0.0606,0.2455,0.0950,-0.2717,7.5528
1740021179.6552,-0.0578,0.3035,0.0918,-0.3437,5.8490
1740021179.6652,-0.0537,0.5434,0.0869,-0.6878,-1.3921
1740021179.6752,-0.0482,0.5409,0.0799,-0.6695,-1.8133
1740021179.6852,-0.0416,0.8427,0.0715,-1.1077,-11.3488
1740021179.6952,-0.0333,0.7714,0.0607,-0.9878,-10.2698
1740021179.7052,-0.0247,1.0306,0.0496,-1.3649,-18.9778
1740021179.7152,-0.0149,0.8971,0.0367,-1.1543,-16.4052
1740021179.7252,-0.0051,1.1709,0.0240,-1.5567,-25.8437
1740021179.7353,0.0052,0.9202,0.0105,-1.1738,-19.9868
1740021179.7452,0.0143,1.1662,-0.0012,-1.5388,-28.5983
1740021179.7552,0.0252,0.9607,-0.0153,-1.2272,-24.2499
1740021179.7652,0.0348,1.0618,-0.0277,-1.3783,-28.7618
1740021179.7752,0.0444,0.8452,-0.0400,-1.0545,-23.9804
1740021179.7852,0.0526,0.8587,-0.0501,-1.0782,-25.7418
1740021179.7952,0.0602,0.6601,-0.0595,-0.7856,-21.2278
1740021179.8052,0.0667,0.6905,-0.0671,-0.8381,-23.2603
1740021179.8152,0.0728,0.5176,-0.0743,-0.5874,-19.3125
1740021179.8252,0.0773,0.4260,-0.0793,-0.4600,-17.5102
1740021179.8352,0.0805,0.2916,-0.0825,-0.2686,-14.2235
1740021179.8452,0.0829,0.2281,-0.0846,-0.1853,-12.9263
1740021179.8552,0.0847,0.1301,-0.0857,-0.0508,-10.5149
1740021179.8652,0.0856,0.0600,-0.0857,0.0413,-8.7835
1740021179.8752,0.0858,-0.0052,-0.0848,0.1261,-7.0923
1740021179.8852,0.0856,-0.0272,-0.0834,0.1462,-6.5972
1740021179.8952,0.0851,-0.0689,-0.0817,0.1960,-5.4855
1740021179.9052,0.0842,-0.1166,-0.0794,0.2549,-4.1261
1740021179.9152,0.0829,-0.1422,-0.0767,0.2808,-3.3544
1740021179.9252,0.0816,-0.0955,-0.0742,0.1991,-4.7150
1740021179.9352,0.0806,-0.1214,-0.0722,0.2275,-3.9819
1740021179.9452,0.0796,-0.0736,-0.0703,0.1449,-5.4244
1740021179.9552,0.0787,-0.0980,-0.0687,0.1707,-4.7989
1740021179.9652,0.0781,-0.0125,-0.0675,0.0323,-7.4303
1740021179.9752,0.0778,-0.0480,-0.0671,0.0754,-6.6018
1740021179.9852,0.0775,0.0156,-0.0667,-0.0298,-8.6816
1740021179.9952,0.0775,-0.0320,-0.0668,0.0318,-7.5565
1740021180.0052,0.0773,0.0349,-0.0668,-0.0783,-9.7884
1740021180.0152,0.0775,-0.0204,-0.0673,-0.0051,-8.4928
1740021180.0252,0.0772,-0.0104,-0.0673,-0.0300,-9.0571
1740021180.0352,0.0768,-0.0663,-0.0672,0.0439,-7.6828
1740021180.0452,0.0760,-0.0918,-0.0666,0.0719,-7.1269
1740021180.0552,0.0748,-0.1363,-0.0656,0.1286,-5.9669
1740021180.0652,0.0732,-0.1830,-0.0640,0.1885,-4.6693
1740021180.0752,0.0712,-0.2106,-0.0619,0.2200,-3.8668
1740021180.0852,0.0688,-0.2973,-0.0592,0.3402,-1.2441
1740021180.0952,0.0657,-0.3032,-0.0557,0.3396,-0.8922
1740021180.1052,0.0623,-0.4073,-0.0517,0.4864,2.4130
1740021180.1152,0.0582,-0.3873,-0.0470,0.4477,2.1899
1740021180.1252,0.0538,-0.5352,-0.0417,0.6614,6.9746
1740021180.1352,0.0493,-0.4644,-0.0363,0.5485,5.3878
1740021180.1452,0.0443,-0.5892,-0.0303,0.7289,9.6347
1740021180.1552,0.0387,-0.5181,-0.0234,0.6161,8.2408
1740021180.1652,0.0332,-0.6302,-0.0168,0.7794,12.2359
1740021180.1752,0.0272,-0.5391,-0.0096,0.6385,10.3502
1740021180.1852,0.0215,-0.6667,-0.0027,0.8270,14.8892
1740021180.1952,0.0153,-0.5591,0.0049,0.6633,12.6185
1740021180.2053,0.0096,-0.6310,0.0117,0.7703,15.5596
1740021180.2152,0.0038,-0.5139,0.0186,0.5946,12.9852
1740021180.2252,-0.0015,-0.6072,0.0248,0.7360,16.5440
1740021180.2352,-0.0068,-0.4548,0.0309,0.5094,12.8827
1740021180.2453,-0.0112,-0.5556,0.0360,0.6636,16.5554
1740021180.2552,-0.0162,-0.4375,0.0419,0.4903,13.9243
1740021180.2652,-0.0207,-0.5197,0.0470,0.6186,17.1147
1740021180.2752,-0.0254,-0.3992,0.0524,0.4436,14.4054
1740021180.2852,-0.0294,-0.4637,0.0570,0.5469,17.0457
1740021180.2952,-0.0336,-0.3440,0.0617,0.3748,14.3151
1740021180.3052,-0.0371,-0.4229,0.0657,0.5010,17.3420
1740021180.3152,-0.0408,-0.3049,0.0700,0.3330,14.6488
1740021180.3253,-0.0437,-0.3131,0.0731,0.3549,15.5389
1740021180.3352,-0.0460,-0.1963,0.0755,0.1890,12.6481
1740021180.3452,-0.0477,-0.1916,0.0771,0.1927,13.0019
1740021180.3552,-0.0492,-0.1011,0.0785,0.0683,10.8086
1740021180.3652,-0.0498,-0.0252,0.0786,-0.0337,8.8969
1740021180.3752,-0.0497,0.0407,0.0777,-0.1207,7.1674
1740021180.3852,-0.0488,0.1230,0.0760,-0.2320,4.8437
1740021180.3952,-0.0474,0.1576,0.0734,-0.2720,3.8118
1740021180.4052,-0.0454,0.2633,0.0701,-0.4188,0.5896
1740021180.4152,-0.0426,0.2678,0.0658,-0.4142,0.2168
1740021180.4252,-0.0393,0.4297,0.0608,-0.6460,-4.8898
1740021180.4353,-0.0357,0.3766,0.0554,-0.5570,-3.7627
1740021180.4452,-0.0314,0.5310,0.0491,-0.7788,-8.8483
1740021180.4552,-0.0263,0.4698,0.0416,-0.6782,-7.7613
1740021180.4652,-0.0212,0.6145,0.0342,-0.8873,-12.7486
1740021180.4752,-0.0157,0.4881,0.0264,-0.6908,-9.8366
1740021180.4852,-0.0109,0.6045,0.0197,-0.8605,-13.9864
1740021180.4952,-0.0053,0.5013,0.0117,-0.7008,-11.8322
1740021180.5052,-0.0002,0.5657,0.0046,-0.7941,-14.5393
1740021180.5152,0.0050,0.4560,-0.0026,-0.6269,-12.1595
1740021180.5252,0.0094,0.4675,-0.0086,-0.6432,-13.2390
1740021180.5352,0.0136,0.3640,-0.0143,-0.4877,-10.9144
1740021180.5452,0.0168,0.3058,-0.0186,-0.4015,-9.7739
1740021180.5552,0.0194,0.2232,-0.0220,-0.2794,-7.8205
1740021180.5652,0.0211,0.1237,-0.0240,-0.1329,-5.2235
1740021180.5752,0.0221,0.0732,-0.0249,-0.0605,-3.9359
1740021180.5852,0.0223,-0.0447,-0.0248,0.1128,-0.5405
1740021180.5952,0.0217,-0.0600,-0.0234,0.1319,-0.0201
1740021180.6052,0.0205,-0.1939,-0.0213,0.3288,4.0840
1740021180.6152,0.0186,-0.1751,-0.0181,0.2967,3.8469
1740021180.6252,0.0166,-0.2561,-0.0147,0.4149,6.5715
1740021180.6352,0.0142,-0.2122,-0.0108,0.3460,5.6975
1740021180.6452,0.0120,-0.2421,-0.0073,0.3884,6.9621
1740021180.6552,0.0098,-0.1901,-0.0038,0.3085,5.8341
1740021180.6652,0.0080,-0.1894,-0.0008,0.3061,6.1574
1740021180.6752,0.0064,-0.1412,0.0019,0.2330,5.0671
1740021180.6852,0.0054,-0.0421,0.0035,0.0841,2.3546
1740021180.6952,0.0052,-0.0127,0.0040,0.0403,1.5689
1740021180.7052,0.0056,0.1053,0.0037,-0.1362,-1.9269
1740021180.7152,0.0067,0.1031,0.0022,-0.1319,-2.0215
1740021180.7252,0.0084,0.2802,-0.0001,-0.3970,-7.5096
1740021180.7352,0.0111,0.2419,-0.0040,-0.3385,-6.8479
1740021180.7452,0.0142,0.4290,-0.0084,-0.6190,-12.8993
1740021180.7552,0.0179,0.3112,-0.0136,-0.4421,-10.0955
1740021180.7653,0.0212,0.4595,-0.0183,-0.6654,-15.0830
1740021180.7752,0.0254,0.3598,-0.0244,-0.5171,-12.9605
1740021180.7852,0.0291,0.4357,-0.0298,-0.6332,-15.9370
1740021180.7952,0.0327,0.2951,-0.0349,-0.4255,-12.5475
1740021180.8052,0.0353,0.3128,-0.0387,-0.4558,-13.6530
1740021180.8152,0.0380,0.2125,-0.0426,-0.3101,-11.3268
1740021180.8252,0.0398,0.1765,-0.0453,-0.2617,-10.7601
1740021180.8352,0.0411,0.0958,-0.0473,-0.1469,-8.8159
1740021180.8452,0.0417,0.0158,-0.0482,-0.0337,-6.7562
1740021180.8552,0.0415,-0.0376,-0.0481,0.0393,-5.3668
1740021180.8652,0.0405,-0.1871,-0.0468,0.2561,-1.0018
1740021180.8752,0.0384,-0.2035,-0.0440,0.2731,-0.3685
1740021180.8852,0.0358,-0.3599,-0.0403,0.5005,4.4942
1740021180.8952,0.0322,-0.3346,-0.0354,0.4553,4.1847
1740021180.9052,0.0284,-0.4675,-0.0302,0.6484,8.5840
1740021180.9152,0.0239,-0.4085,-0.0240,0.5539,7.4709
1740021180.9252,0.0197,-0.4772,-0.0183,0.6522,10.0897
1740021180.9353,0.0154,-0.3780,-0.0126,0.4992,7.7801
1740021180.9452,0.0120,-0.3996,-0.0081,0.5290,8.9134
1740021180.9552,0.0084,-0.3269,-0.0034,0.4174,7.3115
1740021180.9652,0.0053,-0.3153,0.0006,0.3986,7.4266
1740021180.9752,0.0024,-0.2530,0.0041,0.3043,6.0159
1740021180.9852,0.0002,-0.1971,0.0067,0.2204,4.6922
1740021180.9952,-0.0015,-0.1528,0.0085,0.1546,3.6325
1740021181.0052,-0.0024,-0.0404,0.0092,-0.0133,0.4271
1740021181.0152,-0.0027,-0.0221,0.0088,-0.0393,-0.1260
1740021181.0252,-0.0023,0.1150,0.0076,-0.2436,-4.2821
1740021181.0352,-0.0012,0.0987,0.0051,-0.2174,-4.0757
1740021181.0452,0.0003,0.2350,0.0022,-0.4206,-8.4276
1740021181.0552,0.0025,0.1868,-0.0018,-0.3469,-7.4901
1740021181.0652,0.0047,0.2807,-0.0056,-0.4873,-10.7389
1740021181.0752,0.0072,0.2105,-0.0101,-0.3817,-9.2423
1740021181.0852,0.0094,0.2643,-0.0140,-0.4631,-11.3540
1740021181.0952,0.0117,0.1860,-0.0182,-0.3466,-9.6128
1740021181.1052,0.0136,0.2320,-0.0217,-0.4174,-11.4747
1740021181.1152,0.0156,0.1534,-0.0254,-0.3019,-9.7014
1740021181.1252,0.0169,0.1281,-0.0281,-0.2669,-9.3895
1740021181.1352,0.0178,0.0587,-0.0302,-0.1664,-7.7289
1740021181.1452,0.0182,0.0326,-0.0316,-0.1314,-7.2563
1740021181.1552,0.0182,-0.0237,-0.0325,-0.0513,-5.8382
1740021181.1652,0.0176,-0.1009,-0.0325,0.0601,-3.6877
1740021181.1752,0.0164,-0.1309,-0.0316,0.1001,-2.8369
1740021181.1852,0.0147,-0.2307,-0.0300,0.2450,0.1638
1740021181.1952,0.0123,-0.2325,-0.0274,0.2427,0.3959
1740021181.2052,0.0097,-0.3144,-0.0246,0.3609,3.0354
1740021181.2152,0.0066,-0.2920,-0.0211,0.3228,2.6943
1740021181.2252,0.0033,-0.3926,-0.0173,0.4698,6.0121
1740021181.2352,-0.0005,-0.3501,-0.0129,0.4024,5.2257
1740021181.2452,-0.0042,-0.4283,-0.0085,0.5169,7.9940
1740021181.2552,-0.0082,-0.3690,-0.0037,0.4254,6.7845
1740021181.2652,-0.0121,-0.4386,0.0008,0.5284,9.3549
1740021181.2752,-0.0162,-0.3691,0.0056,0.4230,7.8894
1740021181.2852,-0.0200,-0.4357,0.0101,0.5228,10.4001
1740021181.2952,-0.0241,-0.3594,0.0148,0.4086,8.7580
1740021181.3052,-0.0279,-0.4570,0.0193,0.5563,12.2223
1740021181.3152,-0.0322,-0.3720,0.0244,0.4304,10.3995
1740021181.3253,-0.0357,-0.4556,0.0285,0.5580,13.4344
1740021181.3352,-0.0399,-0.3636,0.0336,0.4229,11.4412
1740021181.3452,-0.0439,-0.4934,0.0383,0.6215,15.9611
1740021181.3552,-0.0484,-0.3869,0.0439,0.4661,13.6525
1740021181.3652,-0.0524,-0.4665,0.0488,0.5907,16.7466
1740021181.3752,-0.0565,-0.3500,0.0540,0.4221,14.1376
1740021181.3852,-0.0602,-0.4359,0.0585,0.5577,17.4078
1740021181.3952,-0.0640,-0.3174,0.0633,0.3876,14.7414
